Fecha;Territorio;Medida;Valor;
01/12/2020;Málaga;Curados;25510;
01/12/2020;Sevilla;Confirmados PDIA;55044;
01/12/2020;Sevilla;Aumento;190;
01/12/2020;Sevilla;Confirmados PDIA 14 días;4638;
01/12/2020;Sevilla;Confirmados PDIA 7 días;1332;
01/12/2020;Sevilla;Total confirmados ;55968;
01/12/2020;Sevilla;Hospitalizados;4787;
01/12/2020;Sevilla;Total UCI;392;
01/12/2020;Sevilla;Fallecidos;896;
01/12/2020;Sevilla;Curados;29614;
30/11/2020;Andalucía;Confirmados PDIA;231779;
30/11/2020;Andalucía;Aumento;770;
30/11/2020;Andalucía;Confirmados PDIA 14 días;26407;
30/11/2020;Andalucía;Confirmados PDIA 7 días;9691;
30/11/2020;Andalucía;Total confirmados ;237869;
30/11/2020;Andalucía;Hospitalizados;20194;
30/11/2020;Andalucía;Total UCI;1772;
30/11/2020;Andalucía;Fallecidos;4041;
30/11/2020;Andalucía;Curados;123707;
30/11/2020;Almería;Confirmados PDIA;18026;
30/11/2020;Almería;Aumento;103;
30/11/2020;Almería;Confirmados PDIA 14 días;2418;
30/11/2020;Almería;Confirmados PDIA 7 días;1030;
30/11/2020;Almería;Total confirmados ;18400;
30/11/2020;Almería;Hospitalizados;1205;
30/11/2020;Almería;Total UCI;171;
30/11/2020;Almería;Fallecidos;217;
30/11/2020;Almería;Curados;12564;
30/11/2020;Cádiz;Confirmados PDIA;26088;
30/11/2020;Cádiz;Aumento;219;
30/11/2020;Cádiz;Confirmados PDIA 14 días;4829;
30/11/2020;Cádiz;Confirmados PDIA 7 días;1930;
30/11/2020;Cádiz;Total confirmados ;26515;
30/11/2020;Cádiz;Hospitalizados;1885;
30/11/2020;Cádiz;Total UCI;174;
30/11/2020;Cádiz;Fallecidos;424;
30/11/2020;Cádiz;Curados;12761;
30/11/2020;Córdoba;Confirmados PDIA;22883;
30/11/2020;Córdoba;Aumento;67;
30/11/2020;Córdoba;Confirmados PDIA 14 días;2085;
30/11/2020;Córdoba;Confirmados PDIA 7 días;826;
30/11/2020;Córdoba;Total confirmados ;23389;
30/11/2020;Córdoba;Hospitalizados;2161;
30/11/2020;Córdoba;Total UCI;225;
30/11/2020;Córdoba;Fallecidos;443;
30/11/2020;Córdoba;Curados;12772;
30/11/2020;Granada;Confirmados PDIA;43690;
30/11/2020;Granada;Aumento;38;
30/11/2020;Granada;Confirmados PDIA 14 días;3960;
30/11/2020;Granada;Confirmados PDIA 7 días;1305;
30/11/2020;Granada;Total confirmados ;44547;
30/11/2020;Granada;Hospitalizados;3652;
30/11/2020;Granada;Total UCI;278;
30/11/2020;Granada;Fallecidos;814;
30/11/2020;Granada;Curados;14362;
30/11/2020;Huelva;Confirmados PDIA;9614;
30/11/2020;Huelva;Aumento;24;
30/11/2020;Huelva;Confirmados PDIA 14 días;1910;
30/11/2020;Huelva;Confirmados PDIA 7 días;749;
30/11/2020;Huelva;Total confirmados ;9889;
30/11/2020;Huelva;Hospitalizados;666;
30/11/2020;Huelva;Total UCI;41;
30/11/2020;Huelva;Fallecidos;106;
30/11/2020;Huelva;Curados;4651;
30/11/2020;Jaén;Confirmados PDIA;22700;
30/11/2020;Jaén;Aumento;86;
30/11/2020;Jaén;Confirmados PDIA 14 días;2631;
30/11/2020;Jaén;Confirmados PDIA 7 días;917;
30/11/2020;Jaén;Total confirmados ;23406;
30/11/2020;Jaén;Hospitalizados;2286;
30/11/2020;Jaén;Total UCI;187;
30/11/2020;Jaén;Fallecidos;503;
30/11/2020;Jaén;Curados;12945;
30/11/2020;Málaga;Confirmados PDIA;33924;
30/11/2020;Málaga;Aumento;114;
30/11/2020;Málaga;Confirmados PDIA 14 días;3475;
30/11/2020;Málaga;Confirmados PDIA 7 días;1436;
30/11/2020;Málaga;Total confirmados ;35945;
30/11/2020;Málaga;Hospitalizados;3668;
30/11/2020;Málaga;Total UCI;314;
30/11/2020;Málaga;Fallecidos;651;
30/11/2020;Málaga;Curados;25286;
30/11/2020;Sevilla;Confirmados PDIA;54854;
30/11/2020;Sevilla;Aumento;119;
30/11/2020;Sevilla;Confirmados PDIA 14 días;5099;
30/11/2020;Sevilla;Confirmados PDIA 7 días;1498;
30/11/2020;Sevilla;Total confirmados ;55778;
30/11/2020;Sevilla;Hospitalizados;4671;
30/11/2020;Sevilla;Total UCI;382;
30/11/2020;Sevilla;Fallecidos;883;
30/11/2020;Sevilla;Curados;28366;
29/11/2020;Andalucía;Confirmados PDIA;231009;
29/11/2020;Andalucía;Aumento;1613;
29/11/2020;Andalucía;Confirmados PDIA 14 días;26994;
29/11/2020;Andalucía;Confirmados PDIA 7 días;9697;
29/11/2020;Andalucía;Total confirmados ;237093;
29/11/2020;Andalucía;Hospitalizados;20028;
29/11/2020;Andalucía;Total UCI;1766;
29/11/2020;Andalucía;Fallecidos;4015;
29/11/2020;Andalucía;Curados;121463;
29/11/2020;Almería;Confirmados PDIA;17923;
29/11/2020;Almería;Aumento;200;
29/11/2020;Almería;Confirmados PDIA 14 días;2426;
29/11/2020;Almería;Confirmados PDIA 7 días;994;
29/11/2020;Almería;Total confirmados ;18296;
29/11/2020;Almería;Hospitalizados;1195;
29/11/2020;Almería;Total UCI;169;
29/11/2020;Almería;Fallecidos;213;
29/11/2020;Almería;Curados;12497;
29/11/2020;Cádiz;Confirmados PDIA;25869;
29/11/2020;Cádiz;Aumento;328;
29/11/2020;Cádiz;Confirmados PDIA 14 días;4926;
29/11/2020;Cádiz;Confirmados PDIA 7 días;1939;
29/11/2020;Cádiz;Total confirmados ;26296;
29/11/2020;Cádiz;Hospitalizados;1850;
29/11/2020;Cádiz;Total UCI;174;
29/11/2020;Cádiz;Fallecidos;424;
29/11/2020;Cádiz;Curados;12566;
29/11/2020;Córdoba;Confirmados PDIA;22816;
29/11/2020;Córdoba;Aumento;123;
29/11/2020;Córdoba;Confirmados PDIA 14 días;2121;
29/11/2020;Córdoba;Confirmados PDIA 7 días;806;
29/11/2020;Córdoba;Total confirmados ;23322;
29/11/2020;Córdoba;Hospitalizados;2147;
29/11/2020;Córdoba;Total UCI;225;
29/11/2020;Córdoba;Fallecidos;437;
29/11/2020;Córdoba;Curados;12621;
29/11/2020;Granada;Confirmados PDIA;43652;
29/11/2020;Granada;Aumento;196;
29/11/2020;Granada;Confirmados PDIA 14 días;4062;
29/11/2020;Granada;Confirmados PDIA 7 días;1329;
29/11/2020;Granada;Total confirmados ;44509;
29/11/2020;Granada;Hospitalizados;3635;
29/11/2020;Granada;Total UCI;276;
29/11/2020;Granada;Fallecidos;809;
29/11/2020;Granada;Curados;14187;
29/11/2020;Huelva;Confirmados PDIA;9590;
29/11/2020;Huelva;Aumento;103;
29/11/2020;Huelva;Confirmados PDIA 14 días;1920;
29/11/2020;Huelva;Confirmados PDIA 7 días;762;
29/11/2020;Huelva;Total confirmados ;9865;
29/11/2020;Huelva;Hospitalizados;657;
29/11/2020;Huelva;Total UCI;41;
29/11/2020;Huelva;Fallecidos;106;
29/11/2020;Huelva;Curados;4483;
29/11/2020;Jaén;Confirmados PDIA;22614;
29/11/2020;Jaén;Aumento;162;
29/11/2020;Jaén;Confirmados PDIA 14 días;2672;
29/11/2020;Jaén;Confirmados PDIA 7 días;932;
29/11/2020;Jaén;Total confirmados ;23317;
29/11/2020;Jaén;Hospitalizados;2276;
29/11/2020;Jaén;Total UCI;185;
29/11/2020;Jaén;Fallecidos;503;
29/11/2020;Jaén;Curados;12629;
29/11/2020;Málaga;Confirmados PDIA;33810;
29/11/2020;Málaga;Aumento;300;
29/11/2020;Málaga;Confirmados PDIA 14 días;3566;
29/11/2020;Málaga;Confirmados PDIA 7 días;1424;
29/11/2020;Málaga;Total confirmados ;35829;
29/11/2020;Málaga;Hospitalizados;3654;
29/11/2020;Málaga;Total UCI;314;
29/11/2020;Málaga;Fallecidos;646;
29/11/2020;Málaga;Curados;24929;
29/11/2020;Sevilla;Confirmados PDIA;54735;
29/11/2020;Sevilla;Aumento;201;
29/11/2020;Sevilla;Confirmados PDIA 14 días;5301;
29/11/2020;Sevilla;Confirmados PDIA 7 días;1511;
29/11/2020;Sevilla;Total confirmados ;55659;
29/11/2020;Sevilla;Hospitalizados;4614;
29/11/2020;Sevilla;Total UCI;382;
29/11/2020;Sevilla;Fallecidos;877;
29/11/2020;Sevilla;Curados;27551;
28/11/2020;Andalucía;Confirmados PDIA;229396;
28/11/2020;Andalucía;Aumento;1864;
28/11/2020;Andalucía;Confirmados PDIA 14 días;27668;
28/11/2020;Andalucía;Confirmados PDIA 7 días;9676;
28/11/2020;Andalucía;Total confirmados ;235449;
28/11/2020;Andalucía;Hospitalizados;19857;
28/11/2020;Andalucía;Total UCI;1757;
28/11/2020;Andalucía;Fallecidos;4001;
28/11/2020;Andalucía;Curados;118810;
28/11/2020;Almería;Confirmados PDIA;17723;
28/11/2020;Almería;Aumento;168;
28/11/2020;Almería;Confirmados PDIA 14 días;2426;
28/11/2020;Almería;Confirmados PDIA 7 días;978;
28/11/2020;Almería;Total confirmados ;18095;
28/11/2020;Almería;Hospitalizados;1189;
28/11/2020;Almería;Total UCI;169;
28/11/2020;Almería;Fallecidos;212;
28/11/2020;Almería;Curados;12359;
28/11/2020;Cádiz;Confirmados PDIA;25541;
28/11/2020;Cádiz;Aumento;401;
28/11/2020;Cádiz;Confirmados PDIA 14 días;5079;
28/11/2020;Cádiz;Confirmados PDIA 7 días;2034;
28/11/2020;Cádiz;Total confirmados ;25965;
28/11/2020;Cádiz;Hospitalizados;1834;
28/11/2020;Cádiz;Total UCI;173;
28/11/2020;Cádiz;Fallecidos;421;
28/11/2020;Cádiz;Curados;12024;
28/11/2020;Córdoba;Confirmados PDIA;22693;
28/11/2020;Córdoba;Aumento;118;
28/11/2020;Córdoba;Confirmados PDIA 14 días;2151;
28/11/2020;Córdoba;Confirmados PDIA 7 días;778;
28/11/2020;Córdoba;Total confirmados ;23174;
28/11/2020;Córdoba;Hospitalizados;2123;
28/11/2020;Córdoba;Total UCI;225;
28/11/2020;Córdoba;Fallecidos;436;
28/11/2020;Córdoba;Curados;12435;
28/11/2020;Granada;Confirmados PDIA;43456;
28/11/2020;Granada;Aumento;236;
28/11/2020;Granada;Confirmados PDIA 14 días;4241;
28/11/2020;Granada;Confirmados PDIA 7 días;1241;
28/11/2020;Granada;Total confirmados ;44313;
28/11/2020;Granada;Hospitalizados;3584;
28/11/2020;Granada;Total UCI;271;
28/11/2020;Granada;Fallecidos;805;
28/11/2020;Granada;Curados;13976;
28/11/2020;Huelva;Confirmados PDIA;9487;
28/11/2020;Huelva;Aumento;137;
28/11/2020;Huelva;Confirmados PDIA 14 días;1930;
28/11/2020;Huelva;Confirmados PDIA 7 días;772;
28/11/2020;Huelva;Total confirmados ;9763;
28/11/2020;Huelva;Hospitalizados;646;
28/11/2020;Huelva;Total UCI;41;
28/11/2020;Huelva;Fallecidos;106;
28/11/2020;Huelva;Curados;4300;
28/11/2020;Jaén;Confirmados PDIA;22452;
28/11/2020;Jaén;Aumento;139;
28/11/2020;Jaén;Confirmados PDIA 14 días;2746;
28/11/2020;Jaén;Confirmados PDIA 7 días;929;
28/11/2020;Jaén;Total confirmados ;23155;
28/11/2020;Jaén;Hospitalizados;2263;
28/11/2020;Jaén;Total UCI;185;
28/11/2020;Jaén;Fallecidos;503;
28/11/2020;Jaén;Curados;12241;
28/11/2020;Málaga;Confirmados PDIA;33510;
28/11/2020;Málaga;Aumento;290;
28/11/2020;Málaga;Confirmados PDIA 14 días;3551;
28/11/2020;Málaga;Confirmados PDIA 7 días;1332;
28/11/2020;Málaga;Total confirmados ;35527;
28/11/2020;Málaga;Hospitalizados;3643;
28/11/2020;Málaga;Total UCI;312;
28/11/2020;Málaga;Fallecidos;644;
28/11/2020;Málaga;Curados;24619;
28/11/2020;Sevilla;Confirmados PDIA;54534;
28/11/2020;Sevilla;Aumento;375;
28/11/2020;Sevilla;Confirmados PDIA 14 días;5544;
28/11/2020;Sevilla;Confirmados PDIA 7 días;1612;
28/11/2020;Sevilla;Total confirmados ;55457;
28/11/2020;Sevilla;Hospitalizados;4575;
28/11/2020;Sevilla;Total UCI;381;
28/11/2020;Sevilla;Fallecidos;874;
28/11/2020;Sevilla;Curados;26856;
27/11/2020;Andalucía;Confirmados PDIA;227532;
27/11/2020;Andalucía;Aumento;2085;
27/11/2020;Andalucía;Confirmados PDIA 14 días;29975;
27/11/2020;Andalucía;Confirmados PDIA 7 días;10622;
27/11/2020;Andalucía;Total confirmados ;233571;
27/11/2020;Andalucía;Hospitalizados;19563;
27/11/2020;Andalucía;Total UCI;1744;
27/11/2020;Andalucía;Fallecidos;3927;
27/11/2020;Andalucía;Curados;115496;
27/11/2020;Almería;Confirmados PDIA;17555;
27/11/2020;Almería;Aumento;180;
27/11/2020;Almería;Confirmados PDIA 14 días;2578;
27/11/2020;Almería;Confirmados PDIA 7 días;1002;
27/11/2020;Almería;Total confirmados ;17926;
27/11/2020;Almería;Hospitalizados;1185;
27/11/2020;Almería;Total UCI;169;
27/11/2020;Almería;Fallecidos;210;
27/11/2020;Almería;Curados;12243;
27/11/2020;Cádiz;Confirmados PDIA;25140;
27/11/2020;Cádiz;Aumento;402;
27/11/2020;Cádiz;Confirmados PDIA 14 días;5349;
27/11/2020;Cádiz;Confirmados PDIA 7 días;2081;
27/11/2020;Cádiz;Total confirmados ;25562;
27/11/2020;Cádiz;Hospitalizados;1803;
27/11/2020;Cádiz;Total UCI;171;
27/11/2020;Cádiz;Fallecidos;411;
27/11/2020;Cádiz;Curados;11794;
27/11/2020;Córdoba;Confirmados PDIA;22575;
27/11/2020;Córdoba;Aumento;182;
27/11/2020;Córdoba;Confirmados PDIA 14 días;2290;
27/11/2020;Córdoba;Confirmados PDIA 7 días;855;
27/11/2020;Córdoba;Total confirmados ;23056;
27/11/2020;Córdoba;Hospitalizados;2087;
27/11/2020;Córdoba;Total UCI;221;
27/11/2020;Córdoba;Fallecidos;435;
27/11/2020;Córdoba;Curados;12185;
27/11/2020;Granada;Confirmados PDIA;43220;
27/11/2020;Granada;Aumento;265;
27/11/2020;Granada;Confirmados PDIA 14 días;4833;
27/11/2020;Granada;Confirmados PDIA 7 días;1528;
27/11/2020;Granada;Total confirmados ;44075;
27/11/2020;Granada;Hospitalizados;3521;
27/11/2020;Granada;Total UCI;269;
27/11/2020;Granada;Fallecidos;788;
27/11/2020;Granada;Curados;13695;
27/11/2020;Huelva;Confirmados PDIA;9350;
27/11/2020;Huelva;Aumento;173;
27/11/2020;Huelva;Confirmados PDIA 14 días;2017;
27/11/2020;Huelva;Confirmados PDIA 7 días;827;
27/11/2020;Huelva;Total confirmados ;9623;
27/11/2020;Huelva;Hospitalizados;635;
27/11/2020;Huelva;Total UCI;41;
27/11/2020;Huelva;Fallecidos;103;
27/11/2020;Huelva;Curados;4132;
27/11/2020;Jaén;Confirmados PDIA;22313;
27/11/2020;Jaén;Aumento;224;
27/11/2020;Jaén;Confirmados PDIA 14 días;3084;
27/11/2020;Jaén;Confirmados PDIA 7 días;1137;
27/11/2020;Jaén;Total confirmados ;23015;
27/11/2020;Jaén;Hospitalizados;2217;
27/11/2020;Jaén;Total UCI;183;
27/11/2020;Jaén;Fallecidos;492;
27/11/2020;Jaén;Curados;11867;
27/11/2020;Málaga;Confirmados PDIA;33220;
27/11/2020;Málaga;Aumento;317;
27/11/2020;Málaga;Confirmados PDIA 14 días;3730;
27/11/2020;Málaga;Confirmados PDIA 7 días;1431;
27/11/2020;Málaga;Total confirmados ;35234;
27/11/2020;Málaga;Hospitalizados;3621;
27/11/2020;Málaga;Total UCI;312;
27/11/2020;Málaga;Fallecidos;634;
27/11/2020;Málaga;Curados;24218;
27/11/2020;Sevilla;Confirmados PDIA;54159;
27/11/2020;Sevilla;Aumento;342;
27/11/2020;Sevilla;Confirmados PDIA 14 días;6094;
27/11/2020;Sevilla;Confirmados PDIA 7 días;1761;
27/11/2020;Sevilla;Total confirmados ;55080;
27/11/2020;Sevilla;Hospitalizados;4494;
27/11/2020;Sevilla;Total UCI;378;
27/11/2020;Sevilla;Fallecidos;854;
27/11/2020;Sevilla;Curados;25362;
26/11/2020;Andalucía;Confirmados PDIA;225447;
26/11/2020;Andalucía;Aumento;3549;
26/11/2020;Andalucía;Confirmados PDIA 14 días;32214;
26/11/2020;Andalucía;Confirmados PDIA 7 días;11530;
26/11/2020;Andalucía;Total confirmados ;231482;
26/11/2020;Andalucía;Hospitalizados;19276;
26/11/2020;Andalucía;Total UCI;1692;
26/11/2020;Andalucía;Fallecidos;3866;
26/11/2020;Andalucía;Curados;112263;
26/11/2020;Almería;Confirmados PDIA;17375;
26/11/2020;Almería;Aumento;321;
26/11/2020;Almería;Confirmados PDIA 14 días;2778;
26/11/2020;Almería;Confirmados PDIA 7 días;1112;
26/11/2020;Almería;Total confirmados ;17746;
26/11/2020;Almería;Hospitalizados;1177;
26/11/2020;Almería;Total UCI;165;
26/11/2020;Almería;Fallecidos;206;
26/11/2020;Almería;Curados;12109;
26/11/2020;Cádiz;Confirmados PDIA;24738;
26/11/2020;Cádiz;Aumento;660;
26/11/2020;Cádiz;Confirmados PDIA 14 días;5445;
26/11/2020;Cádiz;Confirmados PDIA 7 días;2154;
26/11/2020;Cádiz;Total confirmados ;25160;
26/11/2020;Cádiz;Hospitalizados;1768;
26/11/2020;Cádiz;Total UCI;169;
26/11/2020;Cádiz;Fallecidos;407;
26/11/2020;Cádiz;Curados;11605;
26/11/2020;Córdoba;Confirmados PDIA;22393;
26/11/2020;Córdoba;Aumento;367;
26/11/2020;Córdoba;Confirmados PDIA 14 días;2432;
26/11/2020;Córdoba;Confirmados PDIA 7 días;893;
26/11/2020;Córdoba;Total confirmados ;22874;
26/11/2020;Córdoba;Hospitalizados;2062;
26/11/2020;Córdoba;Total UCI;220;
26/11/2020;Córdoba;Fallecidos;420;
26/11/2020;Córdoba;Curados;11981;
26/11/2020;Granada;Confirmados PDIA;42955;
26/11/2020;Granada;Aumento;678;
26/11/2020;Granada;Confirmados PDIA 14 días;5383;
26/11/2020;Granada;Confirmados PDIA 7 días;1736;
26/11/2020;Granada;Total confirmados ;43810;
26/11/2020;Granada;Hospitalizados;3480;
26/11/2020;Granada;Total UCI;254;
26/11/2020;Granada;Fallecidos;778;
26/11/2020;Granada;Curados;13471;
26/11/2020;Huelva;Confirmados PDIA;9177;
26/11/2020;Huelva;Aumento;176;
26/11/2020;Huelva;Confirmados PDIA 14 días;2107;
26/11/2020;Huelva;Confirmados PDIA 7 días;852;
26/11/2020;Huelva;Total confirmados ;9450;
26/11/2020;Huelva;Hospitalizados;623;
26/11/2020;Huelva;Total UCI;41;
26/11/2020;Huelva;Fallecidos;103;
26/11/2020;Huelva;Curados;3885;
26/11/2020;Jaén;Confirmados PDIA;22089;
26/11/2020;Jaén;Aumento;363;
26/11/2020;Jaén;Confirmados PDIA 14 días;3322;
26/11/2020;Jaén;Confirmados PDIA 7 días;1149;
26/11/2020;Jaén;Total confirmados ;22786;
26/11/2020;Jaén;Hospitalizados;2168;
26/11/2020;Jaén;Total UCI;180;
26/11/2020;Jaén;Fallecidos;486;
26/11/2020;Jaén;Curados;11436;
26/11/2020;Málaga;Confirmados PDIA;32903;
26/11/2020;Málaga;Aumento;356;
26/11/2020;Málaga;Confirmados PDIA 14 días;3956;
26/11/2020;Málaga;Confirmados PDIA 7 días;1551;
26/11/2020;Málaga;Total confirmados ;34918;
26/11/2020;Málaga;Hospitalizados;3583;
26/11/2020;Málaga;Total UCI;301;
26/11/2020;Málaga;Fallecidos;625;
26/11/2020;Málaga;Curados;23692;
26/11/2020;Sevilla;Confirmados PDIA;53817;
26/11/2020;Sevilla;Aumento;628;
26/11/2020;Sevilla;Confirmados PDIA 14 días;6791;
26/11/2020;Sevilla;Confirmados PDIA 7 días;2083;
26/11/2020;Sevilla;Total confirmados ;54738;
26/11/2020;Sevilla;Hospitalizados;4415;
26/11/2020;Sevilla;Total UCI;362;
26/11/2020;Sevilla;Fallecidos;841;
26/11/2020;Sevilla;Curados;24084;
25/11/2020;Andalucía;Confirmados PDIA;221898;
25/11/2020;Andalucía;Aumento;1205;
25/11/2020;Andalucía;Confirmados PDIA 14 días;33077;
25/11/2020;Andalucía;Confirmados PDIA 7 días;11322;
25/11/2020;Andalucía;Total confirmados ;227905;
25/11/2020;Andalucía;Hospitalizados;19076;
25/11/2020;Andalucía;Total UCI;1672;
25/11/2020;Andalucía;Fallecidos;3812;
25/11/2020;Andalucía;Curados;109094;
25/11/2020;Almería;Confirmados PDIA;17054;
25/11/2020;Almería;Aumento;172;
25/11/2020;Almería;Confirmados PDIA 14 días;2722;
25/11/2020;Almería;Confirmados PDIA 7 días;1087;
25/11/2020;Almería;Total confirmados ;17421;
25/11/2020;Almería;Hospitalizados;1163;
25/11/2020;Almería;Total UCI;161;
25/11/2020;Almería;Fallecidos;205;
25/11/2020;Almería;Curados;11948;
25/11/2020;Cádiz;Confirmados PDIA;24078;
25/11/2020;Cádiz;Aumento;205;
25/11/2020;Cádiz;Confirmados PDIA 14 días;5366;
25/11/2020;Cádiz;Confirmados PDIA 7 días;2045;
25/11/2020;Cádiz;Total confirmados ;24498;
25/11/2020;Cádiz;Hospitalizados;1737;
25/11/2020;Cádiz;Total UCI;166;
25/11/2020;Cádiz;Fallecidos;396;
25/11/2020;Cádiz;Curados;11336;
25/11/2020;Córdoba;Confirmados PDIA;22026;
25/11/2020;Córdoba;Aumento;68;
25/11/2020;Córdoba;Confirmados PDIA 14 días;2380;
25/11/2020;Córdoba;Confirmados PDIA 7 días;748;
25/11/2020;Córdoba;Total confirmados ;22507;
25/11/2020;Córdoba;Hospitalizados;2054;
25/11/2020;Córdoba;Total UCI;217;
25/11/2020;Córdoba;Fallecidos;413;
25/11/2020;Córdoba;Curados;11731;
25/11/2020;Granada;Confirmados PDIA;42277;
25/11/2020;Granada;Aumento;53;
25/11/2020;Granada;Confirmados PDIA 14 días;5635;
25/11/2020;Granada;Confirmados PDIA 7 días;1580;
25/11/2020;Granada;Total confirmados ;43131;
25/11/2020;Granada;Hospitalizados;3444;
25/11/2020;Granada;Total UCI;254;
25/11/2020;Granada;Fallecidos;768;
25/11/2020;Granada;Curados;13275;
25/11/2020;Huelva;Confirmados PDIA;9001;
25/11/2020;Huelva;Aumento;133;
25/11/2020;Huelva;Confirmados PDIA 14 días;2268;
25/11/2020;Huelva;Confirmados PDIA 7 días;930;
25/11/2020;Huelva;Total confirmados ;9269;
25/11/2020;Huelva;Hospitalizados;612;
25/11/2020;Huelva;Total UCI;41;
25/11/2020;Huelva;Fallecidos;102;
25/11/2020;Huelva;Curados;3637;
25/11/2020;Jaén;Confirmados PDIA;21726;
25/11/2020;Jaén;Aumento;118;
25/11/2020;Jaén;Confirmados PDIA 14 días;3399;
25/11/2020;Jaén;Confirmados PDIA 7 días;1155;
25/11/2020;Jaén;Total confirmados ;22421;
25/11/2020;Jaén;Hospitalizados;2159;
25/11/2020;Jaén;Total UCI;179;
25/11/2020;Jaén;Fallecidos;484;
25/11/2020;Jaén;Curados;10981;
25/11/2020;Málaga;Confirmados PDIA;32547;
25/11/2020;Málaga;Aumento;264;
25/11/2020;Málaga;Confirmados PDIA 14 días;4140;
25/11/2020;Málaga;Confirmados PDIA 7 días;1611;
25/11/2020;Málaga;Total confirmados ;34555;
25/11/2020;Málaga;Hospitalizados;3555;
25/11/2020;Málaga;Total UCI;298;
25/11/2020;Málaga;Fallecidos;619;
25/11/2020;Málaga;Curados;23253;
25/11/2020;Sevilla;Confirmados PDIA;53189;
25/11/2020;Sevilla;Aumento;192;
25/11/2020;Sevilla;Confirmados PDIA 14 días;7167;
25/11/2020;Sevilla;Confirmados PDIA 7 días;2166;
25/11/2020;Sevilla;Total confirmados ;54103;
25/11/2020;Sevilla;Hospitalizados;4352;
25/11/2020;Sevilla;Total UCI;356;
25/11/2020;Sevilla;Fallecidos;825;
25/11/2020;Sevilla;Curados;22933;
24/11/2020;Andalucía;Confirmados PDIA;220693;
24/11/2020;Andalucía;Aumento;2201;
24/11/2020;Andalucía;Confirmados PDIA 14 días;36258;
24/11/2020;Andalucía;Confirmados PDIA 7 días;13517;
24/11/2020;Andalucía;Total confirmados ;226673;
24/11/2020;Andalucía;Hospitalizados;18844;
24/11/2020;Andalucía;Total UCI;1659;
24/11/2020;Andalucía;Fallecidos;3748;
24/11/2020;Andalucía;Curados;105889;
24/11/2020;Almería;Confirmados PDIA;16882;
24/11/2020;Almería;Aumento;108;
24/11/2020;Almería;Confirmados PDIA 14 días;2848;
24/11/2020;Almería;Confirmados PDIA 7 días;1171;
24/11/2020;Almería;Total confirmados ;17248;
24/11/2020;Almería;Hospitalizados;1145;
24/11/2020;Almería;Total UCI;159;
24/11/2020;Almería;Fallecidos;202;
24/11/2020;Almería;Curados;11801;
24/11/2020;Cádiz;Confirmados PDIA;23873;
24/11/2020;Cádiz;Aumento;749;
24/11/2020;Cádiz;Confirmados PDIA 14 días;5714;
24/11/2020;Cádiz;Confirmados PDIA 7 días;2356;
24/11/2020;Cádiz;Total confirmados ;24289;
24/11/2020;Cádiz;Hospitalizados;1698;
24/11/2020;Cádiz;Total UCI;166;
24/11/2020;Cádiz;Fallecidos;393;
24/11/2020;Cádiz;Curados;10852;
24/11/2020;Córdoba;Confirmados PDIA;21958;
24/11/2020;Córdoba;Aumento;109;
24/11/2020;Córdoba;Confirmados PDIA 14 días;2704;
24/11/2020;Córdoba;Confirmados PDIA 7 días;939;
24/11/2020;Córdoba;Total confirmados ;22433;
24/11/2020;Córdoba;Hospitalizados;2050;
24/11/2020;Córdoba;Total UCI;215;
24/11/2020;Córdoba;Fallecidos;404;
24/11/2020;Córdoba;Curados;11450;
24/11/2020;Granada;Confirmados PDIA;42224;
24/11/2020;Granada;Aumento;152;
24/11/2020;Granada;Confirmados PDIA 14 días;6511;
