"date","province","ccaa","pruebas_pcr_realizadas","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_accumulated","hospitalized_new","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-08-18","Gipuzkoa","País Vasco","","","81","","","","","","","","","4202","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62990-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","27 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-19","Gipuzkoa","País Vasco","","","73","","","","","","","","","4275","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62994-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","14 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-20","Gipuzkoa","País Vasco","","","138","","","","","","","","","4413","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62996-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","31 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-21","Gipuzkoa","País Vasco","","","113","","","","","","","","","4519","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63001-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","6 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-22","Gipuzkoa","País Vasco","","","143","","","","","","","","","4654","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63002-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi para ese día"
"2020-08-23","Gipuzkoa","País Vasco","","","140","","","","","","","","","4769","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/62998-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","24 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-24","Gipuzkoa","País Vasco","","","132","","","","","","","","","4901","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63020-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","19 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-25","Gipuzkoa","País Vasco","","","215","","","","","","","","","5116","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63025-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","26 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-26","Gipuzkoa","País Vasco","","","243","","","","","","","","","5359","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63031-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","25 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-27","Gipuzkoa","País Vasco","","","225","","","","","","","","","5584","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63029-inicio-del-curso-escolar-2020-2021-euskadi-datos-actualizados-del-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","13 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-28","Gipuzkoa","País Vasco","","","210","","","","","","","","","5788","","eldiario.es;Open Data Euskadi","https://www.eldiario.es/euskadi/euskadi/sociedad/euskadi-supera-record-positivos-dia-durante-pandemia-866-contagios-ultimas-24-horas_1_6188938.html;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","5 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-29","Gipuzkoa","País Vasco","","","182","","","","","","","","","5956","","Osakidetza;Open Data Euskadi","https://twitter.com/osakidetzaEJGV/status/1300031493599899650;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","4 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-30","Gipuzkoa","País Vasco","","","132","","","","","","","","","6081","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63044-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","4 casos en personas con residencia fuera de Euskadi para ese día"
"2020-08-31","Gipuzkoa","País Vasco","","","146","","","","","","","","","6227","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63050-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","16 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-01","Gipuzkoa","País Vasco","","","163","","","","","","","","","6390","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63072-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","46 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-02","Gipuzkoa","País Vasco","","","165","","","","","","","","","6555","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63077-datos-actualizados-covid;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","27 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-03","Gipuzkoa","País Vasco","","","217","","","","","","","","","6772","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63091-datos-actualizados-covid;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-04","Gipuzkoa","País Vasco","","","223","","","","","","","","","6990","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63097-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","2 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-05","Gipuzkoa","País Vasco","","","188","","","","","","","","","7174","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63101-euskadi-realizado-332-991-pruebas-pcr-detectado-158-casos-positivos-segunda-ola-epidemica;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","2 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-06","Gipuzkoa","País Vasco","","","162","","","","","","","","","7336","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63114-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","17 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-07","Gipuzkoa","País Vasco","","","146","","","","","","","","","7482","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63124-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx",""
"2020-09-08","Gipuzkoa","País Vasco","","","240","","","","","","","","","7722","","Irekia;Open Data Euskadi","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63132-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx"
"2020-09-09","Gipuzkoa","País Vasco","","","174","","","","","","","","","7896","","Irekia;Open Data Euskadi","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63146-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx"
"2020-09-10","Gipuzkoa","País Vasco","","","185","","","","","","","","","8081","","Irekia;Open Data Euskadi","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63158-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx"
"2020-09-11","Gipuzkoa","País Vasco","","","191","","","","","","","","","8265","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63169-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi para ese día"
"2020-09-12","Gipuzkoa","País Vasco","","","165","","","","","","","","","8427","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63170-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","1 caso en personas con residencia fuera de Euskadi para ese día"
"2020-09-13","Gipuzkoa","País Vasco","","","117","","","","","","","","","8544","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63184-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-14","Gipuzkoa","País Vasco","","","86","","","","","","","","","8630","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63207-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","6 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-15","Gipuzkoa","País Vasco","","","166","","","","","","","","","8796","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63226-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","10 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-16","Gipuzkoa","País Vasco","","","188","","","","","","","","","8984","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63249-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-17","Gipuzkoa","País Vasco","","","190","","","","","","","","","9174","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63270-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","12 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-18","Gipuzkoa","País Vasco","","","229","","","","","","","","","9396","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63288-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","5 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-19","Gipuzkoa","País Vasco","","","149","","","","","","","","","9541","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63289-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","3 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-20","Gipuzkoa","País Vasco","","","142","","","","","","","","","9683","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63293-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-21","Gipuzkoa","País Vasco","","","87","","","","","","","","","9770","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63321-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-22","Gipuzkoa","País Vasco","","","169","","","","","","","","","9939","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63341-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-23","Gipuzkoa","País Vasco","","","182","","","","","","","","","10121","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63386-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","28 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-24","Gipuzkoa","País Vasco","","","141","","","","","","","","","10262","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63361-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","13 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-25","Gipuzkoa","País Vasco","","","115","","","","","","","","","10377","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63413-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-26","Gipuzkoa","País Vasco","","","113","","","","","","","","","10482","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63415-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","10 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-27","Gipuzkoa","País Vasco","","","90","","","","","","","","","10487","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63427-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","14 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-28","Gipuzkoa","País Vasco","","","99","","","","","","","","","10586","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63457-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-29","Gipuzkoa","País Vasco","","","138","","","","","","","","","10724","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63493-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","13 casos en personas con residencia fuera de Euskadi para ese día"
"2020-09-30","Gipuzkoa","País Vasco","","","175","","","","","","","","","10899","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63515-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-01","Gipuzkoa","País Vasco","","","142","","","","","","","","","11041","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/63550-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","20 casos en personas con residencia fuera de Euskadi para ese día"
