"","Fecha","Isla","Provincia","Hospital","Hispitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador"
"3710","31/08/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"3711","31/08/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3712","31/08/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",3,0,0
"3713","31/08/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",13,1,0
"3714","31/08/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3715","31/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3716","31/08/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",2,3,0
"3717","31/08/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",22,6,0
"3718","31/08/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",2,0,0
"3719","31/08/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3720","31/08/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"3721","31/08/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"3722","31/08/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",2,0,0
"3723","31/08/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3724","01/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3725","01/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",3,0,0
"3726","01/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",76,22,0
"3727","01/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",35,9,0
"3728","01/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"3729","01/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"3730","01/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3731","01/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",3,0,0
"3732","01/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"3733","01/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"3734","01/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3735","01/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3736","01/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",9,1,0
"3737","01/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3738","01/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3739","01/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",4,2,0
"3740","01/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",22,7,0
"3741","01/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",1,0,0
"3742","01/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3743","01/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"3744","01/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",3,0,0
"3745","01/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"3746","01/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3747","02/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3748","02/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",2,1,0
"3749","02/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",79,21,0
"3750","02/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",37,10,0
"3751","02/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"3752","02/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"3753","02/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3754","02/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",3,0,0
"3755","02/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"3756","02/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"3757","02/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3758","02/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3759","02/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",12,1,0
"3760","02/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3761","02/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3762","02/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",5,2,0
"3763","02/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",22,9,0
"3764","02/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",1,0,0
"3765","02/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3766","02/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"3767","02/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"3768","02/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"3769","02/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3770","03/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3771","03/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",2,0,0
"3772","03/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",81,23,0
"3773","03/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",35,13,0
"3774","03/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",4,1,0
"3775","03/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",2,0,0
"3776","03/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3777","03/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",4,0,0
"3778","03/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3779","03/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",2,0,0
"3780","03/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3781","03/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3782","03/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",13,1,0
"3783","03/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3784","03/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3785","03/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",6,2,0
"3786","03/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",24,12,0
"3787","03/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3788","03/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3789","03/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"3790","03/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"3791","03/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"3792","03/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3793","04/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3794","04/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",3,0,0
"3795","04/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",78,23,0
"3796","04/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",37,13,0
"3797","04/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",4,0,0
"3798","04/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",2,0,0
"3799","04/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3800","04/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",5,0,0
"3801","04/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3802","04/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"3803","04/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3804","04/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3805","04/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",13,1,0
"3806","04/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3807","04/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3808","04/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",6,3,0
"3809","04/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",28,12,0
"3810","04/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3811","04/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3812","04/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"3813","04/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"3814","04/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"3815","04/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3816","05/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3817","05/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",5,1,0
"3818","05/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",80,22,0
"3819","05/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",43,13,0
"3820","05/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",4,0,0
"3821","05/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"3822","05/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3823","05/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",5,0,0
"3824","05/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3825","05/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"3826","05/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3827","05/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3828","05/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",16,1,0
"3829","05/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3830","05/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3831","05/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",7,3,0
"3832","05/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",29,9,0
"3833","05/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3834","05/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3835","05/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"3836","05/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"3837","05/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"3838","05/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3839","06/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3840","06/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",5,2,0
"3841","06/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",88,18,0
"3842","06/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",49,13,0
"3843","06/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",2,0,0
"3844","06/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"3845","06/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3846","06/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",5,0,0
"3847","06/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3848","06/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"3849","06/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3850","06/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3851","06/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",16,1,0
"3852","06/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3853","06/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3854","06/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",7,4,0
"3855","06/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",28,9,0
"3856","06/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3857","06/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3858","06/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"3859","06/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"3860","06/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"3861","06/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3862","07/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"3863","07/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",6,2,0
"3864","07/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",79,23,0
"3865","07/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",49,15,0
"3866","07/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"3867","07/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",2,0,0
"3868","07/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3869","07/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",4,0,0
"3870","07/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3871","07/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"3872","07/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3873","07/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3874","07/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",17,0,0
"3875","07/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3876","07/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3877","07/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",10,5,0
"3878","07/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",29,9,0
"3879","07/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3880","07/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3881","07/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"3882","07/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",6,0,0
"3883","07/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",3,0,0
"3884","07/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3885","08/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",1,0,0
"3886","08/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",9,2,0
"3887","08/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",77,27,0
"3888","08/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",54,13,0
"3889","08/09/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"3890","08/09/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"3891","08/09/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"3892","08/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",4,0,0
"3893","08/09/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"3894","08/09/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",2,0,0
"3895","08/09/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",2,0,0
"3896","08/09/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"3897","08/09/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",15,0,0
"3898","08/09/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"3899","08/09/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"3900","08/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",10,6,0
"3901","08/09/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",24,10,0
"3902","08/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"3903","08/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"3904","08/09/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"3905","08/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",5,0,0
"3906","08/09/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",3,0,0
"3907","08/09/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"3908","09/09/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",1,0,0
"3909","09/09/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",7,3,0
"3910","09/09/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",77,27,0
